Easting,Northing,Texture,Description,Elevation,Annual_Rainfall,Hydrology_Category,Elevation_shifted,Elevation_log,Annual_Rainfall_log,Elevation_log_scaled,Annual_Rainfall_log_scaled,Hydrology_Category_encoded,Hydrology_scaled,Runoff_Index,Cluster
203903,116058,Fine loamy,Luvisol: Well drained mineral soils,70.1,902,Well Drained,76.6,4.338597076746545,6.805722553416985,-0.18379023080434578,-1.1146435137862944,3,1.0,-1.1146435137862944,3
270495,120260,Fine loamy,Brown Earth: Well drained mineral soils,85.4,1071,Well Drained,91.9,4.520701029361642,6.977281341630747,0.05754104486424871,-0.4272599646569215,3,1.0,-0.4272599646569215,3
151495,302381,Peat,Peat soils,78.5,1223,Poorly Drained,85.0,4.442651256490317,7.1098794630722715,-0.04589356477595658,0.10402011882556979,0,0.0,1.1040201188255698,2
130044,332149,Coarse loamy,Brown Earth: Well drained mineral soils,22.3,1106,Well Drained,28.8,3.3603753871419,7.009408932708637,-1.480167848361922,-0.2985345416690858,3,1.0,-0.2985345416690858,3
205234,92471,Coarse loamy,Brown Earth: Well drained mineral soils,25.9,1241,Well Drained,32.4,3.4781584227982836,7.124478262493424,-1.3240771658759996,0.16251303932018316,3,1.0,0.16251303932018316,3
118542,304341,Loamy,Podzols: Well drained acid mineral soil,41.4,1391,Poorly Drained,47.9,3.8691155044168695,7.238496840894365,-0.8059655604782463,0.6193505811561052,0,0.0,1.6193505811561053,2
220072,140549,Fine loamy,Luvisol: Well drained mineral soils,93.7,1042,Poorly Drained,100.2,4.607168188650764,6.949856455000773,0.1721307039848794,-0.5371430904498937,0,0.0,0.4628569095501063,2
174108,122860,Coarse loamy,Groundwater Gley: Poorly drained mineral soil,190.6,1268,Well Drained,197.1,5.283711214158674,7.1459844677143876,1.0687119645553815,0.24868182045351012,3,1.0,0.24868182045351012,3
294864,212795,Fine loamy,Brown Earth: Well drained mineral soils,197.48361,983,Well Drained,203.98361,5.318039647479279,6.891625897052253,1.1142053461431847,-0.7704551114031056,3,1.0,-0.7704551114031056,3
196904,425667,Peat,Peat soils,314.1,2028,Peat,320.6,5.770194240175453,7.615298339825815,1.7134182851693929,2.129078846023801,1,0.3333333333333333,2.795745512690468,2
182319,317555,Peat,Peat soils,66.8,1316,Peat,73.3,4.294560608892605,7.183111701743281,-0.24214907920118894,0.39743928232330755,1,0.3333333333333333,1.0641059489899742,0
207537,246910,Fine loamy,Luvisol: Well drained mineral soils,37.068737,908,Well Drained,43.568737,3.7743398518735285,6.812345094177479,-0.9315659596027615,-1.0881090201611132,3,1.0,-1.0881090201611132,3
237803,266891,Peat,Peat soils,65.8,947,Well Drained,72.3,4.280824129164719,6.854354502255021,-0.2603531990367065,-0.9197901813431026,3,1.0,-0.9197901813431026,3
49828,98719,Peat,Lithosols: Stony mineral soils often overlying bedrock,229.4,1619,Poorly Drained,235.9,5.463407986413629,7.3901814282264295,1.3068531507243524,1.2271042909726144,0,0.0,2.2271042909726146,2
217938,439587,Coarse loamy,Groundwater Gley: Poorly drained mineral soil,10.0,1130,Poorly Drained,16.5,2.803360380906535,7.030857476116121,-2.2183459059544335,-0.21259679377172117,0,0.0,0.7874032062282789,1
97632,285576,Fine loamy,Luvisol: Well drained mineral soils,28.0,1244,Well Drained,34.5,3.5409593240373143,7.126890808898808,-1.2408509569359512,0.17217937427065888,3,1.0,0.17217937427065888,3
217387,201222,Coarse loamy,Brown Podzolic: Well drained acid mineral soil,161.5,1101,Well Drained,168.0,5.123963979403259,7.004881989712859,0.8570086852227241,-0.3166726165269404,3,1.0,-0.3166726165269404,3
162522,254865,Coarse loamy,Brown Earth: Well drained mineral soils,80.2,1122,Poorly Drained,86.7,4.462453883786496,7.023758954738443,-0.019650349083225885,-0.24103839602924745,0,0.0,0.7589616039707525,2
71097,73781,Peat,Peat soils,147.0,2784,Peat,153.5,5.033700567027251,7.932003152361385,0.7373880831320896,3.398018084483576,1,0.3333333333333333,4.064684751150243,2
137673,84345,Fine loamy,Surface-water Gley: Poorly drained mineral soil,251.1,1675,Well Drained,257.6,5.551407994230199,7.424165281042028,1.4234742006260361,1.3632671865298507,3,1.0,1.3632671865298507,3
204112,427531,Peat,Peat soils,110.9,1563,Peat,117.4,4.765586907393996,7.355001921105257,0.38207338197219437,1.0861507746103785,1,0.3333333333333333,1.7528174412770452,2
196660,191577,Peat,Peat soils,72.6,943,Peat,79.1,4.370712874773608,6.8501261661455,-0.14122911998997478,-0.9367318298132058,1,0.3333333333333333,-0.27006516314653906,0
318653,197830,Fine loamy,Brown Earth: Well drained mineral soils,188.7,1440,Well Drained,195.2,5.274024673978992,7.273092595999522,1.0558749829039251,0.7579651818803923,3,1.0,0.7579651818803923,3
148760,251337,Coarse loamy,Brown Earth: Well drained mineral soils,50.7,1111,Poorly Drained,57.2,4.046553898385752,7.013915474810528,-0.5708172654843073,-0.28047820694819253,0,0.0,0.7195217930518074,2
261440,238611,All,River alluvium,64.7,874,AlluvMIN,71.2,4.26549281841793,6.774223886357614,-0.2806708512735832,-1.2408490307495945,2,0.6666666666666666,-0.9075156974162611,0
223728,260743,All,River alluvium,58.4,972,AlluvMIN,64.9,4.1728476237100445,6.880384082186005,-0.40344788440408647,-0.8154976223806765,2,0.6666666666666666,-0.4821642890473431,0
205073,395096,Loamy,Brown Podzolic: Well drained acid mineral soil,165.0,1782,Poorly Drained,171.5,5.144583266605995,7.48605261786314,0.8843341705433593,1.611230801062122,0,0.0,2.611230801062122,2
177414,88712,Fine loamy,Brown Earth: Well drained mineral soils,121.7,1190,Well Drained,128.2,4.853591544486569,7.0825485693553,0.4987005667713764,-0.0054864061368314595,3,1.0,-0.0054864061368314595,3
167904,85729,Coarse loamy,Brown Podzolic: Well drained acid mineral soil,180.8,1308,Well Drained,187.3,5.2327116094500425,7.1770187659099,1.0011252950395229,0.3730267535256103,3,1.0,0.3730267535256103,3
314975,200487,Peat,Lithosols: Stony mineral soils often overlying bedrock,284.3,1662,Well Drained,290.8,5.672635745659364,7.416378479192928,1.584129955093226,1.3320678551103928,3,1.0,1.3320678551103928,3
104897,115801,Peat,Peat soils,209.7,1519,Peat,216.2,5.376203905205108,7.326465613840322,1.1912868938730141,0.9718145265460933,1,0.3333333333333333,1.63848119321276,2
213562,164946,Fine loamy,Luvisol: Well drained mineral soils,115.1,927,Well Drained,121.6,4.800736969532067,6.833031732786201,0.4286556181828524,-1.005223991568452,3,1.0,-1.005223991568452,3
171160,303593,Fine loamy,Surface-water Gley: Poorly drained mineral soil,113.3,1203,Poorly Drained,119.8,4.785823685681349,7.093404625868766,0.4088919515275288,0.038010489204242826,0,0.0,1.0380104892042428,2
225468,224073,Peat,Peat soils,57.1,869,Peat,63.6,4.152613470346076,6.76849321164863,-0.4302629753083548,-1.2638100901122864,1,0.3333333333333333,-0.5971434234456197,0
182317,246475,Coarse loamy,Brown Earth: Well drained mineral soils,42.3,1011,Well Drained,48.8,3.8877303128591016,6.919683849847411,-0.7812964887575153,-0.6580354832718496,3,1.0,-0.6580354832718496,3
276817,269865,All,River alluvium,59.4,903,AlluvMIN,65.9,4.188138441508461,6.806829360392176,-0.38318389500508837,-1.1102088770374046,2,0.6666666666666666,-0.7768755437040712,0
224041,245114,Peat,Peat soils,89.4,980,Peat,95.9,4.563305981889393,6.8885724595653635,0.1140027931990271,-0.7826893007363142,1,0.3333333333333333,-0.11602263406964741,0
175634,332494,Loamy,Podzols: Well drained acid mineral soil,120.5,1280,Well Drained,127.0,4.844187086458591,7.155396301896734,0.4862374114127399,0.28639215899948633,3,1.0,0.28639215899948633,3
268997,155698,Fine loamy,Luvisol: Well drained mineral soils,35.6,873,Well Drained,42.1,3.7400477406883357,6.773080375655535,-0.9770112056770401,-1.2454307280968788,3,1.0,-1.2454307280968788,3
123694,207126,Fine loamy,Brown Earth: Well drained mineral soils,21.0,1630,Well Drained,27.5,3.3141860046725258,7.396948602621014,-1.5413798233553448,1.254218287296316,3,1.0,1.254218287296316,3
279013,285009,Fine loamy,Luvisol: Well drained mineral soils,73.0,914,Well Drained,79.5,4.375757021660286,6.818924065275521,-0.13454441938166523,-1.0617490968364214,3,1.0,-1.0617490968364214,3
262123,307332,Fine loamy,Brown Earth: Well drained mineral soils,105.0,1081,Poorly Drained,111.5,4.7140245909001735,6.9865664594064265,0.31374098480460827,-0.3900573399637575,0,0.0,0.6099426600362425,2
217624,386769,Peat,Peat soils,184.0,1567,Well Drained,190.5,5.249652194566756,7.357556200910353,1.0235756205710616,1.096384991908002,3,1.0,1.096384991908002,3
188953,87275,Coarse loamy,Brown Earth: Well drained mineral soils,121.4,1233,Well Drained,127.9,4.851248708584797,7.1180162044653335,0.495595749062933,0.13662155087894773,3,1.0,0.13662155087894773,3
196728,379616,Coarse loamy,Groundwater Gley: Poorly drained mineral soil,72.6,1615,Poorly Drained,79.1,4.370712874773608,7.38770923908104,-0.14122911998997478,1.2171989858199612,0,0.0,2.2171989858199614,2
217444,140056,Fine loamy,Luvisol: Well drained mineral soils,114.1,1048,Well Drained,120.6,4.792479284293085,6.955592608396297,0.4177122109466279,-0.514160079667297,3,1.0,-0.514160079667297,3
133185,263621,Peat,Peat soils,45.1,1234,Peat,51.6,3.9435216724875173,7.118826249062078,-0.7073595983327949,0.13986715161826702,1,0.3333333333333333,0.8065338182849338,0
231501,152603,Fine loamy,Surface-water Gley: Poorly drained mineral soil,247.6,1144,Poorly Drained,254.1,5.537727890326118,7.0431599159883405,1.4053447922357152,-0.16330468305932663,0,0.0,0.8366953169406733,2
152960,75698,Coarse loamy,Brown Podzolic: Well drained acid mineral soil,123.2,1160,Well Drained,129.7,4.865224091322398,7.057036981697891,0.514116472504619,-0.10770352861979418,3,1.0,-0.10770352861979418,3
249125,304059,Fine loamy,Surface-water Gley: Poorly drained mineral soil,90.5,1077,Poorly Drained,97.0,4.574710978503383,6.982862751468942,0.12911714048432638,-0.4048969639405516,0,0.0,0.5951030360594485,2
117341,162439,Fine loamy,Surface-water Gley: Poorly drained mineral soil,64.6,1300,Poorly Drained,71.1,4.264087336809195,7.170888478512505,-0.2825334504357318,0.3484645684444575,0,0.0,1.3484645684444576,2
149056,164700,Fine loamy,Surface-water Gley: Poorly drained mineral soil,33.9,1152,Well Drained,40.4,3.6988297849671046,7.050122520269059,-1.0316348516320577,-0.1354076590042236,3,1.0,-0.1354076590042236,3
233254,153560,Fine loamy,Surface-water Gley: Poorly drained mineral soil,228.1,1095,Well Drained,234.6,5.457881936219375,6.999422467507961,1.299529813017308,-0.33854725080727527,3,1.0,-0.33854725080727527,3
260780,169771,Fine loamy,Luvisol: Well drained mineral soils,203.2,1091,Well Drained,209.7,5.345677937907874,6.9957661563048505,1.1508326888814833,-0.35319697057787763,3,1.0,-0.35319697057787763,3
241095,165546,Fine loamy,Luvisol: Well drained mineral soils,78.0,936,Well Drained,84.5,4.436751534363128,6.842683282238422,-0.053712107133760525,-0.9665531873144652,3,1.0,-0.9665531873144652,3
155305,125384,Clayey,Surface-water Gley: Poorly drained mineral soil,70.1,844,Poorly Drained,76.6,4.338597076746545,6.739336627357174,-0.18379023080434578,-1.3806315983510744,0,0.0,-0.3806315983510744,0
255186,254499,Fine loamy,Luvisol: Well drained mineral soils,99.7,982,Well Drained,106.2,4.665324108807838,6.890609120147166,0.24920120244271546,-0.7745290252198699,3,1.0,-0.7745290252198699,3
99824,333768,Peat,Peat soils,238.0,1726,Poorly Drained,244.5,5.499215308914927,7.454141078146678,1.35430641405785,1.4833710297448235,0,0.0,2.4833710297448235,2
316526,181995,Fine loamy,Brown Earth: Well drained mineral soils,140.6,1294,Well Drained,147.1,4.991112627607392,7.166265974133638,0.6809488812328583,0.32994360837651504,3,1.0,0.32994360837651504,3
109016,242831,Peat,Peat soils,37.1,1535,Peat,43.6,3.775057150354989,7.336936913707618,-0.9306153676190068,1.0137698197824325,1,0.3333333333333333,1.6804364864490993,1
284597,301500,Fine loamy,Luvisol: Well drained mineral soils,41.1,860,Poorly Drained,47.6,3.8628327612373745,6.7580945044277305,-0.814291697305218,-1.3054745268355896,0,0.0,-0.3054745268355896,2
278222,162110,Coarse loamy,Brown Earth: Well drained mineral soils,88.9,933,Well Drained,95.4,4.558078578454241,6.839476438228843,0.1070752338499669,-0.9794020296253714,3,1.0,-0.9794020296253714,3
289906,182418,Coarse loamy,Groundwater Gley: Poorly drained mineral soil,149.7,942,Well Drained,156.2,5.051137237405586,6.849066282633458,0.7604958402421752,-0.9409784586088342,3,1.0,-0.9409784586088342,3
293248,154586,All,River alluvium,26.4,1144,Well Drained,32.9,3.493472657771326,7.0431599159883405,-1.3037821431219105,-0.16330468305932663,3,1.0,-0.16330468305932663,3
202781,389777,Peat,Peat soils,369.0,2332,Poorly Drained,375.5,5.928258471204189,7.75491027202143,1.922891182182052,2.6884611222255703,0,0.0,3.6884611222255703,2
122911,142301,Fine loamy,Surface-water Gley: Poorly drained mineral soil,125.6,1382,Poorly Drained,132.1,4.883559211528279,7.232010331664759,0.5384148904427233,0.5933611242350646,0,0.0,1.5933611242350647,2
173883,156590,Coarse loamy,Brown Podzolic: Well drained acid mineral soil,113.1,1111,Well Drained,119.6,4.784152841516532,7.013915474810528,0.40667768353417555,-0.28047820694819253,3,1.0,-0.28047820694819253,3
312465,193344,Peat,Peat soils,405.6,1960,Poorly Drained,412.1,6.021266038344772,7.581209826196346,2.0461484454239507,1.992496606622734,0,0.0,2.9924966066227343,2
136007,292596,Coarse loamy,Brown Earth: Well drained mineral soils,63.2,1255,Well Drained,69.7,4.244200317766478,7.135687347028144,-0.30888850536948464,0.20742440987828276,3,1.0,0.20742440987828276,3
64125,44165,Peat,Peat soils,23.0,1574,Poorly Drained,29.5,3.3843902633457743,7.362010551259734,-1.4483423957779573,1.114232210252817,0,0.0,2.1142322102528173,1
273006,205400,Fine loamy,Groundwater Gley: Poorly drained mineral soil,74.5,821,Poorly Drained,81.0,4.394449154672439,6.71174039505618,-0.10977287411858914,-1.491201253797816,0,0.0,-0.4912012537978161,2
102493,290591,Peat,Peat soils,37.2,1368,Peat,43.7,3.7773481021015445,7.221835825288449,-0.9275793088209856,0.5525949916667168,1,0.3333333333333333,1.2192616583333835,1
77375,323852,Peat,Peat soils,23.8,1432,Peat,30.3,3.4111477125153233,7.267525427828172,-1.4128823783044568,0.7356592431636045,1,0.3333333333333333,1.4023259098302714,1
123318,190683,Fine loamy,Surface-water Gley: Poorly drained mineral soil,80.1,1393,Poorly Drained,86.6,4.461299815568389,7.2399325913204695,-0.02117976539344231,0.6251031936211096,0,0.0,1.6251031936211096,2
113346,179009,Peat,Peat soils,182.6,1661,Peat,189.1,5.242275975664412,7.415776975415394,1.0138003669768905,1.3296578135979704,1,0.3333333333333333,1.9963244802646372,2
191535,175673,All,River alluvium,90.1,977,AlluvMIN,96.6,4.570578741218473,6.885509670034818,0.12364093812291736,-0.7949609608457315,2,0.6666666666666666,-0.46162762751239816,0
308585,247396,Fine loamy,Surface-water Gley: Poorly drained mineral soil,71.6,793,Poorly Drained,78.1,4.35799005684564,6.677083461247136,-0.15808989558854505,-1.6300609788613851,0,0.0,-0.6300609788613851,2
199241,224331,Fine loamy,Luvisol: Well drained mineral soils,41.3,903,Poorly Drained,47.8,3.86702563949741,6.806829360392176,-0.808735131153377,-1.1102088770374046,0,0.0,-0.11020887703740456,2
41860,64833,Coarse loamy,Brown Podzolic: Well drained acid mineral soil,48.4,1540,Poorly Drained,54.9,4.005513348515485,7.340186835320115,-0.6252058062715933,1.0267912608619034,0,0.0,2.0267912608619034,2
319656,310676,Fine loamy,Brown Earth: Well drained mineral soils,18.2,1030,Well Drained,24.7,3.2068032436339315,6.93828448401696,-1.6836876554156108,-0.5835084359276432,3,1.0,-0.5835084359276432,3
222266,225836,Peat,Peat soils,51.1,863,Peat,57.6,4.053522567701846,6.761572768804055,-0.5615821125312018,-1.2915381861986455,1,0.3333333333333333,-0.6248715195319787,0
255266,192504,All,River alluvium,91.8,891,Poorly Drained,98.3,4.5880240271531205,6.79346613258001,0.146760112904975,-1.1637512403111883,0,0.0,-0.16375124031118826,0
250967,201129,Fine loamy,Luvisol: Well drained mineral soils,109.3,854,Well Drained,115.8,4.751864565138895,6.75110146893676,0.36388799766818514,-1.3334934794349846,3,1.0,-1.3334934794349846,3
192285,306317,Peat,Peat soils,48.9,1118,Peat,55.4,4.014579593753238,7.020190708311925,-0.6131908637218512,-0.2553352671972341,1,0.3333333333333333,0.41133139946943265,0
309793,235268,Fine loamy,Luvisol: Well drained mineral soils,35.2,759,Well Drained,41.7,3.730501128804756,6.633318433280377,-0.9896627488813047,-1.805414049169001,3,1.0,-1.805414049169001,3
105495,318465,Peat,Peat soils,65.0,1451,Peat,71.5,4.269697449699962,7.280697195384741,-0.2750987095576178,0.7884344838004197,1,0.3333333333333333,1.4551011504670863,1
245015,163036,Fine loamy,Luvisol: Well drained mineral soils,63.5,906,Well Drained,70.0,4.248495242049359,6.810142450115136,-0.30319670383962705,-1.096934340675474,3,1.0,-1.096934340675474,3
264483,304538,Peat,Peat soils,115.3,1076,Peat,121.8,4.802380355275797,6.981934677156389,0.43083349720334896,-0.40861547362146594,1,0.3333333333333333,0.2580511930452008,0
212042,174710,Fine loamy,Luvisol: Well drained mineral soils,118.7,1113,Well Drained,125.2,4.829912458665998,7.01571242048723,0.4673201167279713,-0.27327839567822115,3,1.0,-0.27327839567822115,3
301787,287063,Fine loamy,Brown Earth: Well drained mineral soils,86.7,882,Poorly Drained,93.2,4.534747721691546,6.78332520060396,0.07615627056484112,-1.2043828505350331,0,0.0,-0.20438285053503313,0
189454,221827,Fine loamy,Luvisol: Well drained mineral soils,49.6,986,Well Drained,56.1,4.027135812528651,6.894670039433482,-0.5965508718318939,-0.7582581647129901,3,1.0,-0.7582581647129901,3
97927,71536,Coarse loamy,Brown Podzolic: Well drained acid mineral soil,145.0,1873,Poorly Drained,151.5,5.020585624949423,7.535830462798367,0.7200076492836726,1.8106753884006292,0,0.0,2.8106753884006292,2
138884,126169,Clayey,Surface-water Gley: Poorly drained mineral soil,94.0,913,Poorly Drained,100.5,4.61015772749913,6.81783057145415,0.17609255771499577,-1.0661303918531986,0,0.0,-0.06613039185319858,0
144554,130721,Fine loamy,Luvisol: Well drained mineral soils,128.0,1048,Well Drained,134.5,4.901564199041894,6.955592608396297,0.5622758036335632,-0.514160079667297,3,1.0,-0.514160079667297,3
190902,298704,Fine loamy,Luvisol: Well drained mineral soils,68.4,1112,Poorly Drained,74.9,4.316153890523174,7.014814351275545,-0.2135328183955221,-0.27687668410470767,0,0.0,0.7231233158952923,2
275793,202912,Fine loamy,Groundwater Gley: Poorly drained mineral soil,77.6,846,Well Drained,84.1,4.432006566978902,6.741700694652055,-0.06000032337177605,-1.3711595043566178,3,1.0,-1.3711595043566178,3
266686,303901,Fine loamy,Brown Earth: Well drained mineral soils,132.8,1076,Poorly Drained,139.3,4.93662988078576,6.981934677156389,0.6087462156477538,-0.40861547362146594,0,0.0,0.591384526378534,2
299367,241081,Fine loamy,Luvisol: Well drained mineral soils,85.3,803,Well Drained,91.8,4.519612297626445,6.6895992691789665,0.056098215014907964,-1.5799139676474587,3,1.0,-1.5799139676474587,3
102517,316333,All,River alluvium,60.0,1550,AlluvMIN,66.5,4.197201947661808,7.346655163176539,-0.3711725823970606,1.0527078705860344,2,0.6666666666666666,1.3860412039193677,1
140674,251030,Peat,Peat soils,29.9,1133,Peat,36.4,3.594568774642695,7.033506484287697,-1.1698056176300293,-0.20198302890657216,1,0.3333333333333333,0.4646836377600946,1
111435,336637,Coarse loamy,Brown Earth: Well drained mineral soils,114.2,1464,Poorly Drained,120.7,4.793308128103486,7.289610521451167,0.418810627160123,0.8241474529224282,0,0.0,1.8241474529224282,2
162900,226154,Peat,Peat soils,66.1,1115,Peat,72.6,4.28496492183075,7.017506142941256,-0.25486565874984296,-0.2660914988748611,1,0.3333333333333333,0.40057516779180563,0
236437,145417,Fine loamy,Luvisol: Well drained mineral soils,72.2,942,Poorly Drained,78.7,4.365643155423357,6.849066282633458,-0.1479477102265298,-0.9409784586088342,0,0.0,0.05902154139116578,0
107591,141325,Fine loamy,Surface-water Gley: Poorly drained mineral soil,90.0,1149,Poorly Drained,96.5,4.56954300834494,7.047517221357296,0.12226834443655299,-0.14584629424498474,0,0.0,0.8541537057550153,2
151110,153440,Fine loamy,Luvisol: Well drained mineral soils,9.6,979,Poorly Drained,16.1,2.7788192719904172,6.887552571664617,-2.250868742696845,-0.7867756793603895,0,0.0,0.2132243206396105,1
136943,107429,Fine loamy,Surface-water Gley: Poorly drained mineral soil,151.4,1141,Poorly Drained,157.9,5.061961921261596,7.040536390215956,0.774841134378661,-0.1738163477512402,0,0.0,0.8261836522487598,2
263997,161858,Fine loamy,Luvisol: Well drained mineral soils,213.0,1038,Well Drained,219.5,5.391352232515226,6.946013991099227,1.2113620493075767,-0.552538667100591,3,1.0,-0.552538667100591,3
266824,268420,Peat,Peat soils,79.2,932,Poorly Drained,85.7,4.450852825603734,6.838405200847344,-0.0350245248226685,-0.9836941499004185,0,0.0,0.01630585009958152,0
123418,278289,Fine loamy,Brown Earth: Well drained mineral soils,33.4,1265,Well Drained,39.9,3.686376323895818,7.143617602704121,-1.0481386649961486,0.23919851686990196,3,1.0,0.23919851686990196,3
124743,56738,Coarse loamy,Brown Podzolic: Well drained acid mineral soil,106.7,1616,Well Drained,113.2,4.729156165769083,7.388327859577107,0.3337939392492992,1.2196776087840056,3,1.0,1.2196776087840056,3
80781,30865,Peat,Peat soils,111.5,1406,Poorly Drained,118.0,4.770684624465665,7.249215057114389,0.38882907588348303,0.6622951926351517,0,0.0,1.6622951926351517,2
170667,320345,Fine loamy,Luvisol: Well drained mineral soils,47.6,1226,Well Drained,54.1,3.9908341858524357,7.112327444710911,-0.644659206378224,0.11382843190875103,3,1.0,0.11382843190875103,3
153364,67534,Coarse loamy,Brown Podzolic: Well drained acid mineral soil,101.9,1197,Well Drained,108.4,4.685828089005546,7.088408778675395,0.27637387841343,0.01799365876120595,3,1.0,0.01799365876120595,3
241203,206597,Coarse loamy,Groundwater Gley: Poorly drained mineral soil,93.1,1063,Poorly Drained,99.6,4.601162164590552,6.96979066990159,0.16417128615054613,-0.4572727933330933,0,0.0,0.5427272066669067,2
213867,421260,Peat,Peat soils,47.0,1352,Peat,53.5,3.979681653901961,7.210079628170788,-0.659438977623671,0.505491508463435,1,0.3333333333333333,1.1721581751301018,1
132618,167442,Fine loamy,Luvisol: Well drained mineral soils,-0.5,1149,Poorly Drained,6.0,1.791759469228055,7.047517221357296,-3.558958973254994,-0.14584629424498474,0,0.0,0.8541537057550153,1
175981,134765,Fine loamy,Luvisol: Well drained mineral soils,116.1,1045,Well Drained,122.6,4.808927023502111,6.952728644624869,0.4395093978180649,-0.5256351058217692,3,1.0,-0.5256351058217692,3
215420,111310,Loamy,Podzols: Well drained acid mineral soil,233.7,1395,Poorly Drained,240.2,5.481471909645883,7.241366283322318,1.3307921678330783,0.6308475586102172,0,0.0,1.6308475586102174,2
228152,212515,Peat,Peat soils,90.9,943,Poorly Drained,97.4,4.578826210648489,6.8501261661455,0.13457080696980928,-0.9367318298132058,0,0.0,0.0632681701867942,0
65697,103875,Peat,Peat soils,139.0,1931,Peat,145.5,4.980176086611547,7.566311014772463,0.6664553496426481,1.9328016298687738,1,0.3333333333333333,2.5994682965354405,2
221832,398682,Loamy,Brown Podzolic: Well drained acid mineral soil,68.1,1190,Poorly Drained,74.6,4.312140507209715,7.0825485693553,-0.21885151082847132,-0.0054864061368314595,0,0.0,0.9945135938631685,2
234088,404248,All,River alluvium,-1.3,1005,AlluvMIN,5.2,1.6486586255873816,6.913737350659685,-3.7486018044463076,-0.6818612852556064,2,0.6666666666666666,-0.34852795192227304,1
168094,69084,Coarse loamy,Brown Earth: Well drained mineral soils,70.0,1152,Well Drained,76.5,4.33729074083249,7.050122520269059,-0.18552143821672418,-0.1354076590042236,3,1.0,-0.1354076590042236,3
90846,243547,Peat,Peat soils,43.0,1829,Peat,49.5,3.901972669574645,7.512071245835466,-0.7624219609653916,1.715479478878673,1,0.3333333333333333,2.38214614554534,1
291450,287389,Fine loamy,Luvisol: Well drained mineral soils,37.0,813,Well Drained,43.5,3.7727609380946383,6.70196036600254,-0.9336583978555196,-1.5303868364862576,3,1.0,-1.5303868364862576,3
294386,200631,Fine loamy,Brown Podzolic: Well drained acid mineral soil,370.9,1202,Poorly Drained,377.4,5.93330563293445,7.0925737159746784,1.9295798781789149,0.03468128760547025,0,0.0,1.0346812876054703,2
86811,156431,Fine loamy,Surface-water Gley: Poorly drained mineral soil,40.6,1169,Poorly Drained,47.1,3.8522730010223722,7.064759027791802,-0.82828590427791,-0.0767636536892282,0,0.0,0.9232363463107718,2
192708,246261,Fine loamy,Luvisol: Well drained mineral soils,59.7,995,Well Drained,66.2,4.192680462942962,6.903747257584598,-0.37716463067193523,-0.7218885301760439,3,1.0,-0.7218885301760439,3
153466,230320,Coarse loamy,Brown Earth: Well drained mineral soils,61.2,1184,Poorly Drained,67.7,4.215086179918229,7.077498053569231,-0.347471698792859,-0.025722276896399887,0,0.0,0.9742777231036002,2
250562,236668,Peat,Peat soils,77.2,912,Peat,83.7,4.4272389774954295,6.816735880594968,-0.06631851929991486,-1.0705164830340603,1,0.3333333333333333,-0.4038498163673936,0
210872,315262,Fine loamy,Surface-water Gley: Poorly drained mineral soil,93.9,1406,Poorly Drained,100.4,4.609162207257629,7.249215057114389,0.1747732553803388,0.6622951926351517,0,0.0,1.6622951926351517,2
121833,241407,Peat,Peat soils,8.0,1243,Well Drained,14.5,2.6741486494265287,7.126087273299125,-2.389582342844561,0.16895985309011874,3,1.0,0.16895985309011874,3
302856,145978,Fine loamy,Groundwater Gley: Poorly drained mineral soil,29.4,1029,Well Drained,35.9,3.580737295494233,6.937314081223682,-1.1881356344108138,-0.5873965428738036,3,1.0,-0.5873965428738036,3
192878,160690,Loamy,Podzols: Well drained acid mineral soil,340.8,1609,Poorly Drained,347.3,5.850188959750028,7.383989457978509,1.819430414200376,1.2022949615909229,0,0.0,2.2022949615909226,2
165037,152756,Clayey,Surface-water Gley: Poorly drained mineral soil,23.4,977,Poorly Drained,29.9,3.3978584803966405,6.885509670034818,-1.4304937881272655,-0.7949609608457315,0,0.0,0.20503903915426847,2
151613,81911,Coarse loamy,Brown Podzolic: Well drained acid mineral soil,120.0,1237,Well Drained,126.5,4.840242308167575,7.121252453244542,0.48100963703700783,0.14958820910076914,3,1.0,0.14958820910076914,3
192556,143924,Fine loamy,Luvisol: Well drained mineral soils,102.0,1053,Poorly Drained,108.5,4.686750172980514,6.960347729101308,0.2775958601373689,-0.49510776657520306,0,0.0,0.5048922334247969,2
166822,116538,Peat,Peat soils,382.3,1462,Poorly Drained,388.8,5.963065072586284,7.288244401020124,1.9690182507744822,0.8186738265334474,0,0.0,1.8186738265334474,2
106111,320221,Peat,Peat soils,70.0,1457,Peat,76.5,4.33729074083249,7.284820912568604,-0.18552143821672418,0.8049569562599316,1,0.3333333333333333,1.4716236229265984,1
110367,186824,Fine loamy,Surface-water Gley: Poorly drained mineral soil,52.5,1254,Well Drained,59.0,4.07753744390572,7.134890851565884,-0.5297566599472372,0.20423309637336645,3,1.0,0.20423309637336645,3
161095,47862,Coarse loamy,Brown Podzolic: Well drained acid mineral soil,98.0,1177,Well Drained,104.5,4.6491870714048655,7.071573364211532,0.22781576974866202,-0.04946069356736589,3,1.0,-0.04946069356736589,3
164036,280008,Peat,Peat soils,79.9,1222,Peat,86.4,4.45898767581001,7.109062135687172,-0.024243903372880172,0.10074533818262175,1,0.3333333333333333,0.7674120048492885,0
